,CMPD_CHEMBLID,exp,smiles,mol,molwt
134,CHEMBL645,0.1,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2960>,325.449
135,CHEMBL2178950,0.22,Cc1ncc(nc1c2ccc(cc2)[C@@H]3CC[C@H](CC3)C(=O)O)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F29D0>,339.3950000000001
136,CHEMBL2178393,2.0,Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2A40>,406.56200000000007
137,CHEMBL1809049,4.0,COc1cc(OC2CCN(CC2)C(=O)C)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2AB0>,492.9670000000001
138,CHEMBL1373079,2.71,COc1ccc(cc1)C2=CC(=O)c3ccccc3N2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2B20>,251.285
139,CHEMBL74380,0.7,COC1\C=C\OC2(C)Oc3c(C)c(O)c4C(=O)C(=CC(=O)c4c3C2=O)NC(=O)\C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C1C)\C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2B90>,695.7620000000002
140,CHEMBL257600,3.67,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(cn6C)C#N)c3C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2C00>,499.9620000000002
141,CHEMBL1362558,0.87,CN1SC(=NC1=O)NC(=O)c2cccc(Cl)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2C70>,269.713
142,CHEMBL2059861,2.83,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4nccn4C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2CE0>,398.46600000000007
143,CHEMBL235191,0.82,CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2D50>,269.30400000000003
144,CHEMBL197536,1.0,Oc1ccc2C(=O)C=C(Oc2c1)N3CCOCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2DC0>,247.24999999999994
145,CHEMBL1086580,3.07,Oc1nc(nc2CCSCc12)c3ccc(cc3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2E30>,312.316
146,CHEMBL1290331,3.07,Clc1ccc(N2CCN(CC2)C(=O)COCc3cscn3)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2EA0>,386.304
147,CHEMBL203370,1.6,Oc1ccc(cc1)N2C=Nc3cc(O)ccc3C2=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2F10>,254.24499999999998
148,CHEMBL1945035,1.58,O[C@@H](CNCCc1ccccc1CNCCc2ccccc2F)c3ccc(O)c4NC(=O)Sc34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2F80>,481.59300000000013
149,CHEMBL551360,2.62,OCC(CO)N1C=Cc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F2FF0>,410.51400000000024
150,CHEMBL1783284,3.37,COc1ccc(c(OC)n1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3060>,383.38300000000015
151,CHEMBL1909734,2.68,Clc1ccccc1c2cnn[nH]2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F30D0>,179.61
152,CHEMBL1481866,1.7,NC(=O)c1ccc(Oc2cccc3cccnc23)c(c1)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3140>,309.28100000000006
153,CHEMBL1831079,2.21,NC(=O)Nc1cc(sc1C(=O)N)c2cccc(O)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F31B0>,277.30499999999995
154,CHEMBL437,-0.37,Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3220>,255.324
155,CHEMBL272105,2.49,COC(=O)C1=Nc2c(N[C@H](C)CO)nc(SCc3cccc(F)c3F)nc2NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3290>,437.4280000000001
156,CHEMBL1940108,3.11,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3300>,435.44000000000017
157,CHEMBL370252,0.74,CC1CCc2cc(F)cc3C(=O)C(=CN1c23)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3370>,261.25199999999995
158,CHEMBL205245,1.61,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc(Cl)c3Cl)c2C(=O)N4CC[C@@H](O)C4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F33E0>,514.4350000000002
159,CHEMBL2070946,1.2,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4ncc(C#N)s4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3450>,412.5190000000002
160,CHEMBL443320,-1.34,Cc1ccc(NC(=N)N)cc1C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F34C0>,163.22400000000002
161,CHEMBL1779497,1.26,Clc1ccc(cc1C(=O)NCC2CCCCC2)N3N=CC(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3530>,362.817
162,CHEMBL1332736,1.3,O=C(Oc1ccccc1)N2CCOCC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F35A0>,207.2289999999999
163,CHEMBL2070948,1.9,CC(C)(C#N)c1cnc(s1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3610>,454.6000000000003
164,CHEMBL1732699,3.0,FC(F)(F)c1nnc2ccc(nn12)N3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3680>,271.24600000000004
165,CHEMBL1917433,0.21,Cc1c(Sc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F36F0>,424.9310000000002
166,CHEMBL2141746,1.55,CCCNC(=O)CSc1ccc(cn1)S(=O)(=O)N2CCCC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3760>,343.4740000000002
167,CHEMBL256576,2.82,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12)C(=O)N6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F37D0>,509.5700000000004
168,CHEMBL87388,3.52,COc1ccc(Cn2cc3N(CC(C)C)C(=O)N(C)C(=O)c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3840>,341.41100000000006
169,CHEMBL150606,3.2,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn4cncn4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F38B0>,414.8280000000002
170,CHEMBL8809,1.09,CCN1CCC[C@H]1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3920>,347.2420000000001
171,CHEMBL1233655,0.55,CC(=O)Nc1nc(C)c(s1)c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3990>,441.5350000000002
172,CHEMBL384962,1.78,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4ccc(cc34)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3A00>,398.38400000000007
173,CHEMBL1542764,1.43,CSc1ncccc1C(=O)Nc2nccs2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3A70>,251.336
174,CHEMBL2181927,2.51,CCOc1ncc(C)c2NC(=C([C@@H](c3ccc(cc3OC)C#N)c12)C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3AE0>,378.4320000000002
175,CHEMBL2334590,2.49,Cc1nc2ccc(Cl)cn2c1c3ccnc(N)n3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3B50>,259.7
176,CHEMBL1480987,2.31,CC1CC(CC(C)(C)C1)OC(=O)C(O)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3BC0>,276.37600000000003
177,CHEMBL2335898,3.34,C[C@@H](NC(=O)C1CCCCN1C)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3C30>,466.58900000000017
178,CHEMBL401193,4.13,CN(C)C(=O)CN1CCN(CCc2c([nH]c3sc(cc23)C(C)(C)C(=O)N4C5CCC4CC5)c6cc(C)cc(C)c6)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3CA0>,589.8500000000003
179,CHEMBL1950851,3.12,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3D10>,420.57300000000015
180,CHEMBL2035030,2.2,NC1(CCC1)c2ccc(cc2)c3ncc4ccncc4c3c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3D80>,351.4530000000001
181,CHEMBL111955,1.77,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)C)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3DF0>,473.4730000000001
182,CHEMBL316388,1.5,C[C@@H]1CN([C@@H](C)CN1C(=O)c2ccc(cc2)C#N)C(=O)[C@@](C)(O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3E60>,383.37000000000006
183,CHEMBL248380,2.5,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(N[C@H](C)C(=O)O)c3C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3ED0>,455.48900000000015
184,CHEMBL235581,1.49,Clc1ccc(CC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F3F40>,400.9940000000003
185,CHEMBL1682940,3.17,CC[C@H](NC(=O)c1c(c(nc2ccccc12)c3ccccc3)S(=O)(=O)C)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4040>,444.55600000000015
186,CHEMBL1471868,3.19,Fc1ccc(NC(=O)c2cccnc2Oc3ccccc3)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F40B0>,308.312
187,CHEMBL1076211,1.65,CC(CN1CCCCC1)C(=O)c2ccc(C)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4120>,245.366
188,CHEMBL1951022,2.8,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Nc3ccc(nc3C)S(=O)(=O)C)c2C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4190>,463.5600000000002
189,CHEMBL1987793,3.89,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4200>,435.5230000000001
190,CHEMBL1947155,2.28,C[C@@H](NCc1ccccc1c2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2)c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4270>,539.7010000000001
191,CHEMBL1939418,2.75,Nc1nc(Nc2ccc(F)c(Cl)c2)c3nc[nH]c3n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F42E0>,278.678
192,CHEMBL398295,3.97,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](O)[C@@H](O)[C@H]5O)c4n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4350>,442.54500000000013
193,CHEMBL174107,-0.84,CSc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F43C0>,263.36999999999995
194,CHEMBL2089280,1.6,C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3ccc(C)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4430>,300.38300000000004
195,CHEMBL139347,2.4,Nc1nc(N)nc(n1)c2cccc(c2)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F44A0>,255.203
196,CHEMBL1623,3.39,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4510>,390.9580000000001
197,CHEMBL2171034,1.79,Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4580>,530.4490000000004
198,CHEMBL1689115,1.01,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F45F0>,452.96000000000015
199,CHEMBL1628691,3.62,Clc1cccc(c1Cl)n2nnnc2NCc3ccccc3Oc4ccccn4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4660>,413.2680000000001
200,CHEMBL1515447,2.36,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F46D0>,314.86
201,CHEMBL559968,1.29,Clc1ccccc1CCNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4740>,405.2410000000001
202,CHEMBL1180299,1.1,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccccn4)C3=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F47B0>,354.7530000000001
203,CHEMBL2335897,2.15,C[C@@H](NC(=O)[C@H]1CCCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4820>,452.5620000000002
204,CHEMBL204476,1.98,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3cccc4ncccc34)c2C(=O)N5CC[C@@H](O)C5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4890>,492.6010000000002
205,CHEMBL2164680,3.5,C[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4900>,396.4660000000001
206,CHEMBL109396,1.17,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)N)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4970>,474.4610000000001
207,CHEMBL551765,2.53,OC(=O)C1CCN(CC1)c2ncccc2c3ccc(Cl)c(c3)C(=O)NCC4CCCCCC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F49E0>,470.0130000000004
208,CHEMBL14690,1.13,Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4A50>,308.83799999999997
209,CHEMBL2089276,1.3,Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4AC0>,236.27800000000002
210,CHEMBL1917461,0.35,Cc1ccc2c(n1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4B30>,346.83900000000017
211,CHEMBL366080,1.8,CN(C1CCN(C)CC1)c2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4BA0>,516.6500000000003
212,CHEMBL306262,3.2,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4C10>,655.8340000000002
213,CHEMBL1950724,0.82,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4C80>,414.5500000000001
214,CHEMBL2059864,3.19,Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4CF0>,398.4660000000001
215,CHEMBL1165028,3.3,O=C(NCCSCc1ccccc1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4D60>,271.38500000000005
216,CHEMBL2158836,2.5,OC(=O)[C@@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4DD0>,491.4590000000003
217,CHEMBL205807,2.35,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4E40>,480.5900000000002
218,CHEMBL576068,1.73,C[C@H](Nc1cnc(C)c(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4EB0>,327.367
219,CHEMBL142715,3.3,C(CN1CCCCC1)C2CCc3cc(OCc4ccc(cc4)c5ccccc5)ccc3C2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4F20>,425.6160000000001
220,CHEMBL409493,2.31,Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F4F90>,468.6010000000003
221,CHEMBL1945297,2.41,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c3ccc(O)c4NC(=O)Sc34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5000>,546.5200000000001
222,CHEMBL2321991,0.61,OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5070>,274.19100000000003
223,CHEMBL2164670,3.57,COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F50E0>,492.59500000000025
224,CHEMBL182150,3.13,CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5150>,425.48300000000006
225,CHEMBL1788268,1.56,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F51C0>,341.4510000000001
226,CHEMBL1180288,0.7,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccncc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5230>,394.81800000000015
227,CHEMBL2158792,2.08,Cc1cc(OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F52A0>,503.0580000000002
228,CHEMBL490512,3.77,O=C(CCc1ccccc1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5310>,210.276
229,CHEMBL813,-0.9,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5380>,424.52200000000016
230,CHEMBL2158835,2.5,OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F53F0>,491.4590000000003
231,CHEMBL75880,3.02,C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5460>,277.4959999999999
232,CHEMBL1762545,3.9,COc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F54D0>,435.5280000000003
233,CHEMBL1975242,1.94,O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5540>,272.28900000000004
234,CHEMBL1682948,3.72,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F55B0>,446.54700000000014
235,CHEMBL2331753,2.27,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5620>,525.5050000000001
236,CHEMBL74355,1.7,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5690>,373.46800000000013
237,CHEMBL250540,2.43,COc1ccc2nc(N[C@H]3CCC[C@@H](C3)NCc4ccsc4)ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5700>,367.51800000000003
238,CHEMBL1559730,3.2,CN1CCN(CC1)c2ncnc3c2sc4nc(C)cc(C)c34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5770>,313.4300000000001
239,CHEMBL2086650,3.27,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F57E0>,448.54500000000013
240,CHEMBL237616,0.75,O=C(COc1ccccc1)N2CCOCC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5850>,221.25599999999991
241,CHEMBL1607641,0.97,Cc1nnsc1C(=O)Nc2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F58C0>,219.269
242,CHEMBL1201373,1.07,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5930>,422.56200000000024
243,CHEMBL2179669,-0.38,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F59A0>,503.4770000000002
244,CHEMBL1479463,2.0,COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5A10>,284.267
245,CHEMBL976,2.43,O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5A80>,312.4130000000001
246,CHEMBL1213085,3.55,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5AF0>,507.5290000000002
247,CHEMBL2152076,2.5,Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4cccc(Cl)c4)cc12)c5ccc(F)cc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5B60>,456.91200000000015
248,CHEMBL1467,-0.42,O=C1NC=Nc2[nH]ncc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5BD0>,136.114
249,CHEMBL1934423,0.78,C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5C40>,448.58900000000017
250,CHEMBL119385,2.74,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5CB0>,436.2700000000001
251,CHEMBL1917421,3.56,CC(C(=O)O)n1c(C)c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5D20>,380.2960000000001
252,CHEMBL207028,2.33,NC(=O)c1sc(cc1N)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5D90>,218.28099999999998
253,CHEMBL212777,1.59,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5E00>,364.83200000000005
254,CHEMBL1916532,1.46,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5E70>,453.51800000000026
255,CHEMBL2041980,2.4,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5EE0>,393.39000000000004
256,CHEMBL1682825,2.5,O=C1CCOc2nc(CCc3ccccc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5F50>,253.30100000000002
257,CHEMBL1371,2.16,Clc1ccc2OC(=O)Nc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F5FC0>,169.567
258,CHEMBL322122,-0.15,CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F6030>,296.36699999999996
259,CHEMBL2035018,3.3,NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F60A0>,339.44200000000006
260,CHEMBL1689110,0.4,OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F6110>,458.458
261,CHEMBL1770471,3.69,CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F6180>,365.91100000000006
262,CHEMBL1738840,1.69,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F61F0>,254.29300000000003
263,CHEMBL379787,3.3,[O-][N+](=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCN4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F6260>,395.4190000000003
264,CHEMBL447426,2.3,CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F62D0>,283.80199999999996
265,CHEMBL418822,3.05,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA7F6340>,530.5030000000003
